Order,Family,Subfamily,Tribe,Genus,Common_name,Scientific_name,S_value,Source_S,F_value,Source_F,L_value,Source_L
PICIFORMES,Megalaimidae,Megalaiminae,Megalaiminae,Psilopogon,White-cheeked Barbet,Psilopogon viridis,,,,,,
PICIFORMES,Megalaimidae,Megalaiminae,Megalaiminae,Psilopogon,Yellow-fronted Barbet,Psilopogon flavifrons,,,,,,
PICIFORMES,Megalaimidae,Megalaiminae,Megalaiminae,Psilopogon,Golden-throated Barbet,Psilopogon franklinii,,,,,,
PICIFORMES,Megalaimidae,Megalaiminae,Megalaiminae,Psilopogon,Necklaced Barbet,Psilopogon auricularis,,,,,,
PICIFORMES,Megalaimidae,Megalaiminae,Megalaiminae,Psilopogon,Brown-throated Barbet,Psilopogon corvinus,,,,,,
PICIFORMES,Megalaimidae,Megalaiminae,Megalaiminae,Psilopogon,Gold-whiskered Barbet,Psilopogon chrysopogon,,,,,,
PICIFORMES,Megalaimidae,Megalaiminae,Megalaiminae,Psilopogon,Mountain Barbet,Psilopogon monticola,,,,,,
PICIFORMES,Megalaimidae,Megalaiminae,Megalaiminae,Psilopogon,Taiwan Barbet,Psilopogon nuchalis,,,,,,
PICIFORMES,Megalaimidae,Megalaiminae,Megalaiminae,Psilopogon,Chinese Barbet,Psilopogon faber,,,,,,
PICIFORMES,Megalaimidae,Megalaiminae,Megalaiminae,Psilopogon,Moustached Barbet,Psilopogon incognitus,,,,,,
PICIFORMES,Megalaimidae,Megalaiminae,Megalaiminae,Psilopogon,Blue-throated Barbet,Psilopogon asiaticus,,,,,,
PICIFORMES,Megalaimidae,Megalaiminae,Megalaiminae,Psilopogon,Turquoise-throated Barbet,Psilopogon chersonesus,,,,,,
PICIFORMES,Megalaimidae,Megalaiminae,Megalaiminae,Psilopogon,Annam Barbet,Psilopogon annamensis,,,,,,
PICIFORMES,Megalaimidae,Megalaiminae,Megalaiminae,Psilopogon,Black-browed Barbet,Psilopogon oorti,,,,,,
PICIFORMES,Lybiidae,Trachyphoninae,Trachyphoninae,Trachyphonus,Crested Barbet,Trachyphonus vaillantii,,,,,,
PICIFORMES,Lybiidae,Trachyphoninae,Trachyphoninae,Trachyphonus,Red-and-yellow Barbet,Trachyphonus erythrocephalus,,,,,,
PICIFORMES,Lybiidae,Trachyphoninae,Trachyphoninae,Trachyphonus,Yellow-breasted Barbet,Trachyphonus margaritatus,,,,,,
PICIFORMES,Lybiidae,Trachyphoninae,Trachyphoninae,Trachyphonus,D'Arnaud's Barbet,Trachyphonus darnaudii,,,,,,
PICIFORMES,Lybiidae,Trachyphoninae,Trachyphoninae,Trachyphonus,Usambiro Barbet,Trachyphonus usambiro,,,,,,
PICIFORMES,Lybiidae,Trachyphoninae,Trachyphoninae,Trachyphonus,Emin's Barbet,Trachyphonus emini,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Buccanodon,Yellow-spotted Barbet,Buccanodon duchaillui,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Cryptolybia,Green Barbet,Cryptolybia olivacea,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Gymnobucco,Grey-throated Barbet,Gymnobucco bonapartei,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Gymnobucco,Grey-headed Barbet,Gymnobucco cinereiceps,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Gymnobucco,Sladen's Barbet,Gymnobucco sladeni,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Gymnobucco,Bristle-nosed Barbet,Gymnobucco peli,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Gymnobucco,Naked-faced Barbet,Gymnobucco calvus,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Gymnobucco,Pale-throated Barbet,Gymnobucco vernayi,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Stactolaema,White-eared Barbet,Stactolaema leucotis,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Stactolaema,White-lined Barbet,Stactolaema leucogrammica,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Stactolaema,Whyte's Barbet,Stactolaema whytii,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Stactolaema,Anchieta's Barbet,Stactolaema anchietae,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogoniulus,Speckled Tinkerbird,Pogoniulus scolopaceus,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogoniulus,Eastern Green Tinkerbird,Pogoniulus simplex,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogoniulus,Moustached Green Tinkerbird,Pogoniulus leucomystax,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogoniulus,Western Green Tinkerbird,Pogoniulus coryphaea,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogoniulus,Red-rumped Tinkerbird,Pogoniulus atroflavus,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogoniulus,Yellow-throated Tinkerbird,Pogoniulus subsulphureus,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogoniulus,Yellow-rumped Tinkerbird,Pogoniulus bilineatus,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogoniulus,White-chested Tinkerbird,Pogoniulus makawai,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogoniulus,Red-fronted Tinkerbird,Pogoniulus pusillus,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogoniulus,Yellow-fronted Tinkerbird,Pogoniulus chrysoconus,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Tricholaema,Hairy-breasted Barbet,Tricholaema hirsuta,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Tricholaema,Red-fronted Barbet,Tricholaema diademata,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Tricholaema,Miombo Pied Barbet,Tricholaema frontata,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Tricholaema,Acacia Pied Barbet,Tricholaema leucomelas,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Tricholaema,Spot-flanked Barbet,Tricholaema lacrymosa,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Tricholaema,Black-throated Barbet,Tricholaema melanocephala,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Lybius,Banded Barbet,Lybius undatus,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Lybius,Vieillot's Barbet,Lybius vieilloti,0.90,McGregor et al. 2007,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Lybius,White-headed Barbet,Lybius leucocephalus,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Lybius,Brown-and-white Barbet,Lybius senex,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Lybius,White-bellied Barbet,Lybius leucogaster,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Lybius,Zambian Barbet,Lybius chaplini,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Lybius,Red-faced Barbet,Lybius rubrifacies,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Lybius,Black-billed Barbet,Lybius guifsobalito,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Lybius,Black-collared Barbet,Lybius torquatus,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogonornis,Brown-breasted Barbet,Pogonornis melanopterus,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogonornis,Brown-faced Barbet,Pogonornis minor,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogonornis,White-faced Barbet,Pogonornis macclounii,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogonornis,Double-toothed Barbet,Pogonornis bidentatus,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogonornis,Bearded Barbet,Pogonornis dubius,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Pogonornis,Black-breasted Barbet,Pogonornis rolleti,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Trachylaemus,Western Yellow-billed Barbet,Trachylaemus goffinii,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Trachylaemus,Togo Yellow-billed Barbet,Trachylaemus togoensis,,,,,,
PICIFORMES,Lybiidae,Lybiinae,Lybiinae,Trachylaemus,Eastern Yellow-billed Barbet,Trachylaemus purpuratus,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Prodotiscus,Cassin's Honeybird,Prodotiscus insignis,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Prodotiscus,Green-backed Honeybird,Prodotiscus zambesiae,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Prodotiscus,Brown-backed Honeybird,Prodotiscus regulus,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Melignomon,Zenker's Honeyguide,Melignomon zenkeri,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Melignomon,Yellow-footed Honeyguide,Melignomon eisentrauti,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Indicator,Dwarf Honeyguide,Indicator pumilio,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Indicator,Willcocks's Honeyguide,Indicator willcocksi,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Indicator,Pallid Honeyguide,Indicator meliphilus,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Indicator,Least Honeyguide,Indicator exilis,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Indicator,Lesser Honeyguide,Indicator minor,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Indicator,Spotted Honeyguide,Indicator maculatus,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Indicator,Scaly-throated Honeyguide,Indicator variegatus,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Indicator,Yellow-rumped Honeyguide,Indicator xanthonotus,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Indicator,Malay Honeyguide,Indicator archipelagicus,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Indicator,Greater Honeyguide,Indicator indicator,,,,,,
PICIFORMES,Indicatoridae,Indicatoridae,Indicatoridae,Melichneutes,Lyre-tailed Honeyguide,Melichneutes robustus,,,,,,
PICIFORMES,Picidae,Jynginae,Jynginae,Jynx,Eurasian Wryneck,Jynx torquilla,0.46,Reichlin 2009,1.00,Cramp et al. 1977-1994,10.00,Bennett 1986
PICIFORMES,Picidae,Jynginae,Jynginae,Jynx,Rufous-necked Wryneck,Jynx ruficollis,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Verreauxia,African Piculet,Verreauxia africana,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Sasia,Rufous Piculet,Sasia abnormis,,,,,7.17,del Hoyo et al. 2002
PICIFORMES,Picidae,Picumninae,Picumninae,Sasia,White-browed Piculet,Sasia ochracea,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Speckled Piculet,Picumnus innominatus,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Bar-breasted Piculet,Picumnus aurifrons,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Orinoco Piculet,Picumnus pumilus,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Lafresnaye's Piculet,Picumnus lafresnayi,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Golden-spangled Piculet,Picumnus exilis,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Black-spotted Piculet,Picumnus nigropunctatus,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Ecuadorian Piculet,Picumnus sclateri,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Scaled Piculet,Picumnus squamulatus,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,White-bellied Piculet,Picumnus spilogaster,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Arrowhead Piculet,Picumnus minutissimus,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Spotted Piculet,Picumnus pygmaeus,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Speckle-chested Piculet,Picumnus steindachneri,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Varzea Piculet,Picumnus varzeae,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,White-barred Piculet,Picumnus cirratus,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Ocellated Piculet,Picumnus dorbignyanus,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Ochre-collared Piculet,Picumnus temminckii,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,White-wedged Piculet,Picumnus albosquamatus,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Rusty-necked Piculet,Picumnus fuscus,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Rufous-breasted Piculet,Picumnus rufiventris,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Tawny Piculet,Picumnus fulvescens,,,,,,
PICIFORMES,Picidae,Picumninae,Picumninae,Picumnus,Ochraceous Piculet,Picumnus limae,,,,,,
